aadhaar_number,name,dob,gender,care_of,address,phone_number,photo_url
895639997896,Kala Subramaniam,14-01-1962,F,Faris Puri,"H.No. 955, Som Path, Pallavaram-732975",1835292022,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/895639997896.jpg
882820262391,Darsh Morar,06-08-1978,M,Ryan Sabharwal,"H.No. 208, Narula Path, Nandyal-750186",0699475759,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/882820262391.jpg
201573612177,Hardik Sridhar,08-05-1966,M,Rachit Sibal,"79/98, Kashyap, Panihati-097309",2484990595,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/201573612177.jpg
234941383767,Dayita Pillay,25-11-1993,F,Tanveer Lata,"40/831, Grewal Zila, Dehradun-269244",+913440291265,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/234941383767.jpg
786861558747,Bhanumati Sathe,11-07-1969,F,Hitesh Tripathi,"68/859, Borra Road, Raurkela Industrial Township-417372",+910068500840,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/786861558747.jpg
696974357888,Krishna Dhar,13-12-1962,M,Jagdish Sharma,"85, Kadakia, Kirari Suleman Nagar 021869",+914263834577,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/696974357888.jpg
581269229262,Nihal Kashyap,13-03-1976,M,Wriddhish Mukhopadhyay,"H.No. 23, Ratta Marg, Bathinda-274822",+916651345685,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/581269229262.jpg
605861198709,Sathvik Contractor,30-07-1970,M,Ayaan Parekh,"669, Sridhar Marg, Chandigarh 524597",09564949926,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/605861198709.jpg
783134555928,Dakshesh Dani,31-01-1979,M,Omkaar Arya,"63/84, Chahal Path, Chinsurah-724304",+919886880723,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/783134555928.jpg
977776234386,Anirudh Sastry,22-12-1963,M,Hardik Agarwal,"H.No. 18, Master Zila, Agartala 504801",03365585983,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/977776234386.jpg
926555685230,Frado Johal,23-09-1992,M,Dalbir Agrawal,"38/392, Comar Zila, Coimbatore 468043",+916610692758,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/926555685230.jpg
467425908081,Umang Devi,19-06-2002,M,Robert Shukla,"08/09, Badami Nagar, Gandhidham-738511",0829502288,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/467425908081.jpg
147411936222,Chasmum Sha,08-08-1989,F,Jason Grewal,"290, Dugar, Jehanabad-173272",02732150671,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/147411936222.jpg
294562102231,Vansha Gour,24-12-2004,F,Simon Wali,"H.No. 884, Bhandari Road, Tadipatri-489891",1745240609,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/294562102231.jpg
545910823943,Oviya Sahni,23-01-2006,F,Isaiah Dalal,"68/09, Gara Circle, Jabalpur 761360",+914885613976,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/545910823943.jpg
157443615354,Warda Nigam,24-01-1970,F,Wahab Peri,"07/770, Ratti Ganj, Kolhapur-375944",5351404478,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/157443615354.jpg
791673088183,Vedant Hari,21-05-1988,M,Qabil Bhattacharyya,"51, Dugal Zila, Dehri 850809",4059586470,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/791673088183.jpg
879155353661,Nitara Mittal,21-03-2003,F,Noah Chandran,"24/67, Kale Marg, Solapur-780260",5664360575,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/879155353661.jpg
466941613482,Luke Acharya,13-06-1971,M,Aarush Peri,"H.No. 634, Jani, Pondicherry-561564",00165139468,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/466941613482.jpg
341694855929,Oni Buch,17-05-1998,F,Sai Mallick,"83, Bhardwaj Chowk, Imphal 762558",+916762535208,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/341694855929.jpg
383521148901,Tanay Ramakrishnan,09-05-2000,M,Bahadurjit Naik,"82/66, Palan Road, Baranagar 229632",+910899509387,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/383521148901.jpg
539994187174,Udant Nori,17-02-1976,M,Jason Gala,"92, Bhandari Marg, Ambala 740248",06374673701,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/539994187174.jpg
293990472046,Laksh Batta,16-05-1966,M,Timothy Wagle,"72/958, Kadakia Street, Avadi 613729",8689219329,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/293990472046.jpg
832410954521,Maanav Lall,01-10-1973,M,Naksh Mahal,"42/567, Saran Road, Sirsa 183612",08353924751,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/832410954521.jpg
379540781255,Benjamin Dugal,09-07-1968,M,Mason Nadkarni,"H.No. 823, Saxena Circle, Mahbubnagar 610473",+913278523893,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/379540781255.jpg
489874168349,Reyansh Modi,03-11-1977,M,Nathan Arya,"15/745, Bora Ganj, Sambalpur-987631",02054975312,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/489874168349.jpg
441186497544,Viraj Shan,05-05-1972,M,Jonathan Sidhu,"H.No. 506, Muni Path, Maheshtala 087912",3656584000,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/441186497544.jpg
941610683072,Ladli Raj,26-07-1991,F,Luke Salvi,"672, Sachdeva Nagar, Jalna-741742",+916613807986,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/941610683072.jpg
797461803690,Faqid Chopra,07-03-2001,M,Raghav Cheema,"H.No. 18, Tripathi Nagar, Kanpur 419821",+914868475895,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/797461803690.jpg
655179944128,Faras Sharaf,09-10-1977,M,Mohammed Hora,"H.No. 56, Tank Ganj, Khora -491180",+913686692375,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/655179944128.jpg
829622335992,Waida Kota,14-05-1995,F,Gunbir Bajwa,"03/98, Venkatesh Zila, Howrah 534660",+911175146583,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/829622335992.jpg
772539736180,Lopa Palla,18-09-1968,F,Aditya Pillay,"679, Natt Path, Khandwa-445459",1757681237,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/772539736180.jpg
473873368369,Ranbir Subramanian,25-05-1963,M,Ikbal Iyer,"H.No. 921, Aggarwal Chowk, Mango-306004",01174261468,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/473873368369.jpg
824079004657,Indrajit Yohannan,13-06-1975,M,Gopal Sankaran,"021, Hans Zila, Dehri 018804",0962992432,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/824079004657.jpg
171156266554,Januja Bhalla,24-03-2000,F,Avi Wagle,"H.No. 228, Bora Road, Bijapur 123987",3880364418,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/171156266554.jpg
399314318642,Samarth Gole,08-09-1996,M,Jai Subramanian,"48/415, Kohli Nagar, Farrukhabad 191545",6552707572,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/399314318642.jpg
603593398622,Omaja Radhakrishnan,06-08-1991,F,Saksham Chander,"60/403, Kumer Street, Rohtak-606351",+914985407099,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/603593398622.jpg
772340142302,Ekalinga Memon,24-03-1998,M,Gavin Tiwari,"578, Goel Nagar, Bidar-842842",+915051409661,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/772340142302.jpg
753824061635,Unnati Atwal,23-10-2000,F,Wridesh Master,"H.No. 116, Gera Nagar, Shahjahanpur 819659",+911447780650,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/753824061635.jpg
921719247466,Yashoda Mani,06-11-1967,F,Qadim Sastry,"275, Kapoor Chowk, Satna 748538",00406262546,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/921719247466.jpg
897918581082,Ishaan Patil,15-02-1980,M,Gabriel Kohli,"H.No. 87, Nanda Nagar, Proddatur-191880",8812526190,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/897918581082.jpg
656316198232,Tara Chaudhary,28-03-1975,F,Chatresh Kar,"53/84, Natarajan Marg, Eluru-705583",00964455186,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/656316198232.jpg
957657907806,Mekhala Lad,26-10-1977,F,Wridesh Pant,"36/71, Parmar Zila, Bathinda 317181",+914878195752,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/957657907806.jpg
267712594025,Azad Jhaveri,06-03-1977,M,Yatan Sandhu,"73, Madan Chowk, Raiganj-281370",08921825423,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/267712594025.jpg
284922182329,Neha Dugar,13-04-1989,F,Jai Borra,"H.No. 762, Lal Zila, Kozhikode-934649",+917519427385,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/284922182329.jpg
187723651222,Qarin Balakrishnan,18-07-1995,M,Faris Kant,"73/97, Sami Street, Patiala 683189",03093137651,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/187723651222.jpg
721357862702,Samuel Chacko,01-09-1990,M,Harshil D’Alia,"51, Tripathi Circle, Jorhat-541980",08135948414,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/721357862702.jpg
365488982118,Yashvi Magar,22-12-1966,F,Rushil Kala,"57, Bal Circle, Bellary-988315",+918063147133,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/365488982118.jpg
782713609280,Upkaar Krishna,12-06-1966,M,Madhav Mahal,"00, Venkatesh Circle, Hosur-455747",08652244741,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/782713609280.jpg
162825356230,Jalsa Sastry,12-10-1993,F,Wahab Dhar,"04, Dutta Circle, Davanagere 199585",01520144510,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/162825356230.jpg
457636829981,Adya Dayal,30-04-1978,F,Dev Swamy,"18, Narayanan Road, Rampur 324935",+913455184493,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/457636829981.jpg
718610296464,Yashvi Kunda,28-11-1974,F,Rushil Pandit,"58/20, Hari Road, Udaipur-223476",7983901317,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/718610296464.jpg
738567868616,Qabil Grewal,16-03-1978,M,Chatura Aurora,"41/69, Prabhu Street, Aurangabad-833112",9225180982,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/738567868616.jpg
611380945256,Naveen Kashyap,11-11-1961,M,Charan Lall,"H.No. 647, Banerjee Marg, Firozabad-521306",9297759333,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/611380945256.jpg
238434276266,Aditya Shroff,16-02-2005,M,Yagnesh Sundaram,"81, Pant Zila, Nagaon-688947",09963640062,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/238434276266.jpg
405192499964,Zilmil Bhatt,01-11-1991,F,Arjun Bhalla,"H.No. 981, Lall Road, Surendranagar Dudhrej 393255",+919131042657,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/405192499964.jpg
932754215944,Joshua Chowdhury,29-07-2001,M,Kabir Bava,"56/66, Halder Zila, Proddatur 502728",02259789264,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/932754215944.jpg
991151061577,Rachita Joshi,14-07-1970,F,Ishwar Bera,"44/692, Puri Nagar, Uluberia 978842",8791755961,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/991151061577.jpg
536512326899,Lakshit Tailor,18-10-1989,M,Chatresh Kohli,"82/997, Sidhu Circle, Surendranagar Dudhrej-354971",05696853104,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/536512326899.jpg
820124568292,Gaurang Suresh,21-07-1979,M,Ekavir Badal,"H.No. 805, Bala Path, Rajpur Sonarpur 576401",09129571821,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/820124568292.jpg
304635199088,Aadi Raman,05-08-1976,M,Rishi Balay,"08/37, Kaur Street, Parbhani 438564",3266503017,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/304635199088.jpg
220968697514,Kavya Thaman,11-02-2003,F,Balhaar Kumer,"35/93, Nagi Nagar, Arrah-863748",1914344159,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/220968697514.jpg
212218531715,Jagat Shetty,13-10-1989,M,Girik Patla,"587, Narula Nagar, Shahjahanpur-984330",+916301995894,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/212218531715.jpg
970299881454,Aarnav Murty,14-11-1993,M,Jack Gulati,"70/45, Goda Zila, Bhind-779956",+910709532042,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/970299881454.jpg
681953057850,Bina Saraf,26-10-1978,F,Mohammed Arya,"H.No. 304, Agate Road, Amravati 776051",7109730392,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/681953057850.jpg
860489167819,Harsh Minhas,02-04-1979,M,Gagan Jani,"63/57, Ramakrishnan Street, Hospet 783403",6521083630,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/860489167819.jpg
469373201045,Nitara Prakash,01-12-1987,F,Daniel Chada,"H.No. 663, Bandi Road, Bahraich 271071",+917909057379,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/469373201045.jpg
723219109938,Nandini Khanna,15-02-1993,F,Advaith Tailor,"03, Thakur Zila, Ichalkaranji 751769",07556712195,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/723219109938.jpg
161562365383,Krishna Gara,29-03-1998,F,Manthan Merchant,"46, Sanghvi Marg, Gorakhpur 208575",+913905283668,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/161562365383.jpg
859388262522,Ansh Behl,30-01-1974,M,Yug Sami,"H.No. 30, Tella Road, Bhavnagar 455173",04872096887,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/859388262522.jpg
540763057174,Yoshita Agrawal,10-04-2006,F,Yuvraj Goswami,"H.No. 60, Rajagopalan Road, Guntakal-465766",00912760136,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/540763057174.jpg
127714626298,Lekha Chandra,28-12-1964,F,Qabil Sha,"H.No. 52, Sodhi Ganj, Machilipatnam-459301",4610214558,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/127714626298.jpg
949070772787,William Walla,09-04-2002,M,Azad Kashyap,"H.No. 05, Sehgal Marg, Kozhikode 993703",5967270172,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/949070772787.jpg
289985958344,Osha Magar,22-05-2005,F,Frederick Mane,"H.No. 882, Divan, Sagar-585479",+915681554702,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/289985958344.jpg
905744539918,Jatin Raman,14-05-1977,M,Andrew Grover,"17, Chanda Road, Tiruchirappalli-935828",7152686971,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/905744539918.jpg
966664224409,Imaran Upadhyay,09-04-1980,M,Faras Das,"46, Krishnan Road, Parbhani 714073",+915712835368,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/966664224409.jpg
939951139435,Vasatika Morar,12-10-1964,F,Manbir Naidu,"H.No. 773, Randhawa Chowk, Bilaspur 881582",3805048630,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/939951139435.jpg
983910295902,Irya Hans,05-09-2001,F,Ethan Sekhon,"51/451, Bobal Nagar, Aizawl-347961",06883797289,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/983910295902.jpg
174211017742,Samarth Warrior,29-11-1999,M,Gaurav Agrawal,"50/432, Pal Street, Bhind 116786",1121089582,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/174211017742.jpg
681836265695,Azad Sama,26-01-1983,M,Abdul Kunda,"H.No. 01, Sahni, Barasat 746773",01035950446,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/681836265695.jpg
744620489798,Adweta Kuruvilla,15-11-1989,F,Wazir Bumb,"33/39, Nath Ganj, Sasaram 173873",+916050728331,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/744620489798.jpg
874025678981,Wahab Vohra,05-08-1996,M,Simon Date,"21, Sridhar Chowk, Parbhani 371839",00361198207,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/874025678981.jpg
554369072237,Anusha Naik,29-03-1980,F,Noah Kalla,"54, Devi Marg, Cuttack-355103",05213319418,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/554369072237.jpg
495787557092,Krishna Salvi,26-08-1967,M,Mitesh Tank,"088, Shroff Path, Alappuzha 387834",4210736147,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/495787557092.jpg
384965897834,Quincy Kamdar,21-04-1993,M,Girindra Kibe,"H.No. 666, Tella Zila, Kurnool 581319",+916830735800,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/384965897834.jpg
856792231431,Netra Char,09-08-2002,F,Isaac Kara,"220, Sodhi Zila, Fatehpur 063740",4441792122,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/856792231431.jpg
886275811091,Ubika Verma,01-05-1964,F,Bachittar Lall,"043, Kibe Circle, Deoghar-518571",+919675031727,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/886275811091.jpg
120141516810,Ladli Arya,02-09-2007,F,Wriddhish Dhillon,"11, Bedi, Anand-752139",+911898019222,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/120141516810.jpg
809858224135,Ria Keer,04-04-1979,F,Kai Rau,"86, Raju Zila, Pune-947450",+919965023805,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/809858224135.jpg
752994925883,Unnati Malhotra,31-10-1981,F,Faraj Batta,"H.No. 338, Chhabra Path, Kamarhati-484280",5573400385,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/752994925883.jpg
273886573778,Maya Padmanabhan,18-03-1962,F,Gopal Sunder,"81/370, Rai Marg, Hospet 764594",03676501009,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/273886573778.jpg
893847774104,Dayita Bir,24-03-1978,F,Azaan Thaker,"06/461, Chacko Road, Bhiwani-598966",5484485383,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/893847774104.jpg
327298553993,Hemani Panchal,24-05-1991,F,Chatura Sabharwal,"07/306, Shankar Zila, Mysore 162481",4465997617,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/327298553993.jpg
835682322961,Pratyush Soman,01-09-2001,M,Imaran Rao,"73/727, Srinivasan Road, Guna-304233",6088961503,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/835682322961.jpg
540514047481,Parth Sachdev,21-09-1986,M,Alexander Nadig,"H.No. 310, Pant Path, Ahmednagar-631898",+915340533139,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/540514047481.jpg
139957938856,Yutika Sekhon,26-10-2006,F,Ekansh Palla,"31, Gara Path, Anand 896491",+917462252605,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/139957938856.jpg
910877352508,Dalbir Master,16-12-1973,M,Laksh Kota,"H.No. 841, Dyal Zila, Sasaram-551765",08657281942,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/910877352508.jpg
708984195026,Vidhi Garg,04-11-1982,F,Harshil Jaggi,"590, Parikh Street, Ambarnath-889879",6993048331,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/708984195026.jpg
655214751685,Panini Bhavsar,08-06-1998,F,Harrison Yadav,"96, Sangha, Shahjahanpur-226025",07892783987,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/655214751685.jpg
490215919032,Tarak Pal,25-05-1984,M,Bakhshi Rajagopalan,"19, Raghavan Ganj, Amravati-002514",04350074764,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/490215919032.jpg
220958297746,Onkar Chaudhry,09-01-1991,M,Parth Yohannan,"38/12, Kaul Nagar, Mumbai 851840",+917160969068,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/220958297746.jpg
171952437740,Sudiksha Sinha,29-12-1971,F,Jacob Memon,"08, Khosla Path, Jamshedpur-127972",+912496802725,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/171952437740.jpg
230823496625,Faraj Gokhale,02-10-1985,M,Abeer Baral,"H.No. 631, Gopal Marg, Burhanpur-806202",2070680679,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/230823496625.jpg
230282401705,Anay Lala,04-05-1973,M,Dalbir Vig,"50/79, Uppal Road, Gurgaon 605986",+917000998771,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/230282401705.jpg
470374281608,Lajita Venkatesh,27-05-1962,F,Aditya Basak,"17/449, Shanker Path, Shimoga 587807",+911589269010,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/470374281608.jpg
718645246178,Ekiya Prakash,25-07-1966,F,Harsh Saraf,"82/029, Nazareth Zila, Mango 734298",6494560400,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/718645246178.jpg
988258888384,Fariq Lala,30-10-2003,M,Wridesh Bhardwaj,"21/01, Batra Road, Purnia 567451",+916943855801,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/988258888384.jpg
497010599068,Mitali Keer,11-03-1966,F,Logan Nadig,"127, Saraf Street, Hospet 560571",+913990391336,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/497010599068.jpg
844834229748,Omisha Buch,28-12-1973,F,Madhav Tata,"977, Savant Circle, Munger 214915",5718416856,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/844834229748.jpg
554697534209,Lakshmi Sarma,16-06-1971,F,Omkaar Dalal,"16/43, Hari Street, Jhansi 047958",00669631591,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/554697534209.jpg
890381449275,Anvi Dada,18-02-1990,F,Tanay Kale,"07/364, Oommen Zila, Silchar-009998",02562240876,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/890381449275.jpg
316153035063,Kabir Batra,26-04-1989,M,Quincy Dutt,"335, Parikh Circle, Gorakhpur 458843",+910515584028,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/316153035063.jpg
714451954299,Max Parmer,02-04-2001,M,Gagan Randhawa,"H.No. 20, Korpal Marg, Raiganj 552532",+911813130412,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/714451954299.jpg
523795614229,Wyatt Nagar,29-10-1985,M,Hritik Seth,"12/457, Raval Marg, Tiruchirappalli 966230",5657845237,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/523795614229.jpg
116628674511,Nicholas Bhardwaj,07-10-1970,M,Chanakya Chacko,"699, Oommen Nagar, Sirsa-588002",+914497655614,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/116628674511.jpg
